id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR006006701,ကျွန်းစု,Kyunsu,kyunsu-MMR006006701,MMR006006701,24,12.47386,98.45443
MMR006008702,မောတောင်,Maw Taung,maw-taung-MMR006008702,MMR006008702,3,11.7952,99.6275
MMR006005701,မြိတ်,Myeik,myeik-MMR006005701,MMR006005701,34,12.44112,98.60978
MMR006007703,ပလ,Pala,pala-MMR006007703,MMR006007703,4,12.84928,98.66188
MMR006007702,ပလောက်,Palauk,palauk-MMR006007702,MMR006007702,4,13.27223,98.62248
MMR006007701,ပုလော,Palaw,palaw-MMR006007701,MMR006007701,32,12.97531,98.64579
MMR006008701,တနင်္သာရီ,Tanintharyi,tanintharyi-MMR006008701,MMR006008701,23,12.08941,99.01278
