id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR005007701,ကန့်ဘလူ,Kanbalu,kanbalu-MMR005007701,MMR005007701,90,23.20305,95.51886
MMR005008701,ကျွန်းလှ,Kyunhla,kyunhla-MMR005008701,MMR005008701,38,23.31964,95.5321
MMR005007702,ဇီးကုန်း,Zee Kone,zee-kone-MMR005007702,MMR005007702,6,22.9311,95.5636
