id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
0863001,ဘိုးပိုက်ဆံ (၁) ရပ်ကွက်,Boe Paik San (1) Quarter,boe-paik-san-1-quarter-0863001,0863001,0863001,,
0863002,ဘိုးပိုက်ဆံ (၂) ရပ်ကွက်,Boe Paik San (2) Quarter,boe-paik-san-2-quarter-0863002,0863002,0863002,,
0863003,ဘိုးပိုက်ဆံ (၃) ရပ်ကွက်,Boe Paik San (3) Quarter,boe-paik-san-3-quarter-0863003,0863003,0863003,,
0863004,ဘိုးပိုက်ဆံ (၄) ရပ်ကွက်,Boe Paik San (4) Quarter,boe-paik-san-4-quarter-0863004,0863004,0863004,,
0863005,ဘိုးပိုက်ဆံ (၅) ရပ်ကွက်,Boe Paik San (5) Quarter,boe-paik-san-5-quarter-0863005,0863005,0863005,,
