id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR005031701,မော်လိုက်,Mawlaik,mawlaik-MMR005031701,MMR005031701,30,23.63512,94.41201
MMR005032701,ဖောင်းပြင်,Paungbyin,paungbyin-MMR005032701,MMR005032701,42,24.26768,94.81686
