id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR009018702,ကမ္မ,Kamma (PKU),kamma-pku-MMR009018702,MMR009018702,12,21.38358,94.81558
MMR009020701,မြိုင်,Myaing,myaing-MMR009020701,MMR009020701,84,21.61256,94.85432
MMR009018703,မြစ်ခြေ,Myit Chay,myit-chay-MMR009018703,MMR009018703,8,21.2454,94.8511
MMR009018701,ပခုက္ကူ,Pakokku,pakokku-MMR009018701,MMR009018701,70,21.335,95.08227
MMR009021701,ပေါက်,Pauk,pauk-MMR009021701,MMR009021701,75,21.45215,94.47374
MMR009022701,ဆိပ်ဖြူ,Seikphyu,seikphyu-MMR009022701,MMR009022701,47,20.90651,94.79243
MMR009019701,ရေစကြို,Yesagyo,yesagyo-MMR009019701,MMR009019701,89,21.63388,95.2453
