id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR015018701,မဘိမ်း,Mabein,mabein-MMR015018701,MMR015018701,24,23.47292,96.6292
MMR015017701,မိုးမိတ်,Mongmit,mongmit-MMR015017701,MMR015017701,32,23.11422,96.66999
