id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR009003701,ချောက်,Chauk,chauk-MMR009003701,MMR009003701,66,20.89098,94.81829
MMR009001701,မကွေး,Magway,magway-MMR009001701,MMR009001701,78,20.14027,94.92696
MMR009005701,မြို့သစ်,Myothit,myothit-MMR009005701,MMR009005701,52,20.19919,95.44692
MMR009006701,နတ်မောက်,Natmauk,natmauk-MMR009006701,MMR009006701,80,20.35339,95.39966
MMR009003702,စလေ,Sa Lay,sa-lay-MMR009003702,MMR009003702,5,20.8338,94.7424
MMR009004701,တောင်တွင်းကြီး,Taungdwingyi,taungdwingyi-MMR009004701,MMR009004701,82,20.00187,95.54614
MMR009002701,ရေနံချောင်း,Yenangyaung,yenangyaung-MMR009002701,MMR009002701,43,20.45837,94.8731
