id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR005023701,ဗန်းမောက်,Banmauk,banmauk-MMR005023701,MMR005023701,50,24.39986,95.85767
MMR005021701,အင်းတော်,Indaw,indaw-MMR005021701,MMR005021701,44,24.22252,96.14167
MMR005020701,ကသာ,Katha,katha-MMR005020701,MMR005020701,42,24.18163,96.33167
MMR005021702,မော်လူး,Maw Lu,maw-lu-MMR005021702,MMR005021702,6,24.4649,96.1796
MMR005022701,ထီးချိုင့်,Tigyaing,tigyaing-MMR005022701,MMR005022701,33,23.75452,96.14833
