id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR018004701,ဒက္ခိဏသီရိ,Det Khi Na Thi Ri,det-khi-na-thi-ri-MMR018004701,MMR018004701,10,19.70026,96.0905
MMR018007701,လယ်ဝေး,Lewe,lewe-MMR018007701,MMR018007701,67,19.63467,96.11007
MMR018006701,ပျဉ်းမနား,Pyinmana,pyinmana-MMR018006701,MMR018006701,38,19.7361,96.20895
MMR018002701,ဇမ္ဗူသီရိ,Za Bu Thi Ri,za-bu-thi-ri-MMR018002701,MMR018002701,15,19.76867,96.07261
