id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
0363002,ကျန်ဘာရီ ရပ်ကွက်,Kyan Bar Yi Quarter,kyan-bar-yi-quarter-0363002,0363002,0363002,,
0363003,လုံးသပ် ရပ်ကွက်,Lone That Quarter,lone-that-quarter-0363003,0363003,0363003,,
0363004,မွာလ်ဇောလ် ရပ်ကွက်,Mualzawl Quarter,mualzawl-quarter-0363004,0363004,0363004,,
0363001,မြို့မ ရပ်ကွက်,Myo Ma Quarter,myo-ma-quarter-0363001,0363001,0363001,,
