id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR004005702,ကျီခါး,Cikha,cikha-MMR004005702,MMR004005702,2,23.88976,93.53347
MMR004001701,ဖလမ်း,Falam,falam-MMR004001701,MMR004001701,94,22.91105,93.68034
MMR004004702,ခိုင်ကမ်း,Khaikam,khaikam-MMR004004702,MMR004004702,4,23.2175,93.9551
MMR004001702,ရိခေါ်ဒါရ်,Rihkhawdar,rihkhawdar-MMR004001702,MMR004001702,2,23.36097,93.38869
MMR004004701,တီးတိန်,Tedim,tedim-MMR004004701,MMR004004701,59,23.37058,93.65619
MMR004005701,တွန်းဇန်,Tonzang,tonzang-MMR004005701,MMR004005701,33,23.60306,93.69175
MMR004001703,ဝေဘူလ,Webula,webula-MMR004001703,MMR004001703,4,23.0168,93.9133
