id,name.local,name.en,name.slug,code.id,children_count.ward,geo.lat,geo.lon
MMR001010701,ဗန်းမော်,Bhamo,bhamo-MMR001010701,MMR001010701,61,24.25493,97.23441
MMR001012703,ဒေါ့ဖုန်းယန်,Dawthponeyan,dawthponeyan-MMR001012703,MMR001012703,3,24.61398,97.46127
MMR001012702,လွယ်ဂျယ်,Lwegel,lwegel-MMR001012702,MMR001012702,7,24.19932,97.72077
MMR001013701,မံစီ,Mansi,mansi-MMR001013701,MMR001013701,44,24.11962,97.29311
MMR001012701,မိုးမောက်,Momauk,momauk-MMR001012701,MMR001012701,56,24.25095,97.34653
MMR001011702,မြို့လှ,Myo Hla,myo-hla-MMR001011702,MMR001011702,0,24.47856,96.65522
MMR001011701,ရွှေကူ,Shwegu,shwegu-MMR001011701,MMR001011701,41,24.20695,96.80606
